ID_UB,BUSINESS_UNIT_UB,CUST_TYPE_UB,HCP_PRACTICE_STATUS_CD_UB,PROFESSIONAL_DESIGNATION_CD_UB,ME_NUM_UB,NPI_NUM_UB,IMS_ID_UB,SALUTATION_UB,LAST_NAME_UB,FIRST_NAME_UB,MIDDLE_NAME_UB,ALT_NAME_UB,SUFFIX_UB,GENDER_CD_UB,CORP_SPEC_CD_UB,CORP_SPEC_DESC_UB,PRI_CORP_SPEC_CD_UB,PRI_CORP_SPEC_DESC_UB,SEC_CORP_SPEC_CD_UB,SEC_CORP_SPEC_DESC_UB,TER_CORP_SPEC_CD_UB,TER_CORP_SPEC_DESC_UB,ADDR_ID_UB,ADDR_VALID_STATUS_UB,ADDR_VERF_DELV_IND_UB,LINE1_ADDR_UB,LINE2_ADDR_UB,LINE3_ADDR_UB,LINE4_ADDR_UB,CITY_UB,STATE_UB,ZIP_CD_UB,ZIP_4_UB,MSA_UB,CBSA_UB,COUNTRY_UB,PDRP_FLG_UB,PDRP_FLG_EFF_DATE_UB,CONTACT_IND_UB,COUNTY_CD_UB,COUNTY_NM_UB
2017588907,1,NPRS,ACT,,,1111117855,,,Last_name6745,First_name6746,Middle_name6745,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2021666520,Y,Y,1500 E Woodrow Wilson Ave,,,,Jackson,MS,39216,5116,,,US,U,,UNSPEC,49,HINDS
2027146304,1,NPRS,ACT,,,1111117856,,,Last_name6746,First_name6747,Middle_name6746,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2021666541,N,N,John Paul Jones Dr,"John Paul Jones Dr,John Paul Jones Dr,John Paul Jones Dr,John Paul Jones Dr,John Paul Jones Dr,",,John Paul Jones Dr,Portsmouth,VA,23707,,,,US,U,,UNSPEC,,
2058054564,1,NPRS,ACT,RN,,1111117857,,MS.,Last_name6747,First_name6748,Middle_name6747,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030612423,Y,Y,733 Clinton Ave,,,,Oak Park,IL,60304,1114,,,US,U,,UNSPEC,31,COOK
2058055584,1,NPRS,ACT,RN,,1111117858,,MS.,Last_name6748,First_name6749,Middle_name6748,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030613379,Y,Y,520 Faye Ln,,,,Redondo Beach,CA,90277,3903,,,US,U,,UNSPEC,37,LOS ANGELES
2058057523,1,NPRS,ACT,RN,,1111117859,,MS.,Last_name6749,First_name6750,Middle_name6749,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030613975,Y,Y,7550 Turnberry Ct,,,,Maineville,OH,45039,5405,,,US,U,,UNSPEC,165,WARREN
2058057703,1,NPRS,ACT,RN,,1111117860,,MS.,Last_name6750,First_name6751,Middle_name6750,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030614304,Y,Y,1710 Gary Ave,,,,Aurora,IL,60505,1604,,,US,U,,UNSPEC,89,KANE
2058059638,1,NPRS,ACT,RN,,1111117861,,MS.,Last_name6751,First_name6752,Middle_name6751,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030614781,Y,Y,1600 Pine St Apt 501,,,,Saint Louis,MO,63103,2370,,,US,U,,UNSPEC,510,SAINT LOUIS CITY
2058058794,1,NPRS,ACT,RN,,1111117862,,,Last_name6752,First_name6753,Middle_name6752,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030615084,Y,Y,2337 Ticonderoga Dr,,,,San Mateo,CA,94402,4001,,,US,U,,UNSPEC,81,SAN MATEO
2058058339,1,NPRS,ACT,RN,,1111117863,,MS.,Last_name6753,First_name6754,Middle_name6753,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030615125,Y,Y,34126 Utica Rd,,,,Fraser,MI,48026,3569,,,US,U,,UNSPEC,99,MACOMB
2058059479,1,NPRS,ACT,RN,,1111117864,,MS.,Last_name6754,First_name6755,Middle_name6754,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030615329,Y,Y,309 Highland Ave,,,,Hartford,WI,53027,1317,,,US,U,,UNSPEC,131,WASHINGTON
2058064118,1,NPRS,ACT,SW,,1111117865,,MS.,Last_name6755,First_name6756,Middle_name6755,,,F,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030617884,Y,Y,55 Curtmantle Rd,,,,Mickleton,NJ,8056,1263,,,US,U,,UNSPEC,15,GLOUCESTER
2058063595,1,NPRS,ACT,RN,,1111117866,,MS.,Last_name6756,First_name6757,Middle_name6756,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030618470,Y,Y,2325 Cyrus Ave,,,,East Liverpool,OH,43920,3713,,,US,U,,UNSPEC,29,COLUMBIANA
2058065466,1,NPRS,ACT,RN,,1111117867,,MS.,Last_name6757,First_name6758,Middle_name6757,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030618750,Y,Y,1714 N Mcvicker Ave,,,,Chicago,IL,60639,3906,,,US,U,,UNSPEC,31,COOK
2058066605,1,NPRS,ACT,RN,,1111117868,,,Last_name6758,First_name6759,Middle_name6758,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030619783,Y,Y,1087 Terrace Dr,,,,Richmond Heights,MO,63117,1332,,,US,U,,UNSPEC,189,SAINT LOUIS
2058068753,1,NPRS,ACT,RN,,1111117869,,,Last_name6759,First_name6760,Middle_name6759,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030622311,Y,Y,3954 Vernon Ln,,,,Stanfield,NC,28163,7672,,,US,U,,UNSPEC,167,STANLY
2058069896,1,NPRS,ACT,RN,,1111117870,,MS.,Last_name6760,First_name6761,Middle_name6760,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030622399,Y,Y,2161 Hookstown Grade Rd,,,,Clinton,PA,15026,1802,,,US,U,,UNSPEC,7,BEAVER
2058069093,1,NPRS,ACT,RN,,1111117871,,MS.,Last_name6761,First_name6762,Middle_name6761,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030622412,Y,Y,54478 M 51 N,,,,Dowagiac,MI,49047,9676,,,US,U,,UNSPEC,27,CASS
2058070229,1,NPRS,ACT,RN,,1111117872,,MS.,Last_name6762,First_name6763,Middle_name6762,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,2030622422,Y,Y,729 N Campbell Rd,,,,Royal Oak,MI,48067,2162,,,US,U,,UNSPEC,125,OAKLAND
2058072580,1,NPRS,ACT,RN,,1111117873,,MS.,Last_name6763,First_name6764,Middle_name6763,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030623081,Y,Y,717 14th Pl,,,,Camanche,IA,52730,1201,,,US,U,,UNSPEC,45,CLINTON
2058071176,1,NPRS,ACT,PHR,,1111117874,,MR.,Last_name6764,First_name6765,Middle_name6764,,,M,PHR,PHARMACIST,PHR,PHARMACIST,PHI,PHARMACIST INTERN,UNSPEC,UNSPECIFIED VALUE,2030623354,Y,Y,16 Brookside Rd,,,,Wallingford,PA,19086,6208,,,US,U,,UNSPEC,45,DELAWARE
2058071395,1,NPRS,ACT,RN,,1111117875,,MS.,Last_name6765,First_name6766,Middle_name6765,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2030623369,Y,Y,322 Naomi Way,,,,Branchburg,NJ,8853,4281,,,US,U,,UNSPEC,35,SOMERSET
2049656333,1,NPRS,ACT,SW,,1111117876,4869443,MS.,Last_name6766,First_name6767,Middle_name6766,,,F,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035105998,Y,Y,1120 W Ironwood Dr,,,,Coeur D Alene,ID,83814,2605,,,US,U,,UNSPEC,16055,KOOTENAI
2073515122,1,NPRS,ACT,UNSPEC,,1111117877,,,Last_name6767,First_name6768,Middle_name6767,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035106108,Y,Y,2650 Siskiyou Blvd,,,,Medford,OR,97504,8177,,,US,U,,UNSPEC,41029,JACKSON
2057951993,1,NPRS,ACT,OFST,,1111117878,,MS.,Last_name6768,First_name6769,Middle_name6768,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035106108,Y,Y,2650 Siskiyou Blvd,,,,Medford,OR,97504,8177,,,US,U,,UNSPEC,41029,JACKSON
2072579518,1,NPRS,ACT,COUN,,1111117879,,MS.,Last_name6769,First_name6770,Middle_name6769,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035106199,Y,Y,540 S Eremland Dr,,,,Covina,CA,91723,3100,,,US,U,,UNSPEC,6037,LOS ANGELES
2048453921,1,PRES,ACT,MD,360188120,1111117880,795554,DR.,Last_name6770,First_name6771,Middle_name6770,,,M,PDO,PEDIATRIC OTOLARYNGOLOGY,PDO,PEDIATRIC OTOLARYNGOLOGY,PD,PEDIATRICS,OTO,OTOLARYNGOLOGY,2035106633,Y,Y,101 Wellness Way Ste 300,,,,Milford,DE,19963,4394,,,US,U,,UNSPEC,10005,SUSSEX
2111986296,1,NPRS,ACT,PA,,1111117881,,,Last_name6771,First_name6772,Middle_name6771,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035106696,Y,Y,2169 W Point Rd,,,,Lagrange,GA,30240,4002,,,US,U,,UNSPEC,13285,TROUP
2004173931,1,NPRS,ACT,OFST,,1111117882,3749767,MR.,Last_name6772,First_name6773,Middle_name6772,,,M,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035106878,Y,Y,25333 Barton Rd,,,,Loma Linda,CA,92354,3171,,,US,U,,UNSPEC,6071,SAN BERNARDINO
2049184813,1,NPRS,ACT,RN,,1111117883,3101479,MS.,Last_name6773,First_name6774,Middle_name6773,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035107022,Y,Y,21st Avenue S,,,,Nashville,TN,37240,1,,,US,U,,UNSPEC,47037,DAVIDSON
2050803607,1,PRES,ACT,MD,354678147,1111117884,1828526,DR.,Last_name6774,First_name6775,Middle_name6774,,,F,PSYT,PSYCHIATRY,PSYT,PSYCHIATRY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035107709,Y,Y,1420 Nw Gilman Blvd,2182,,,Issaquah,WA,98027,5394,,,US,U,,UNSPEC,53033,KING
2004252962,1,NPRS,ACT,PHR,,1111117885,3831155,MR.,Last_name6775,First_name6776,Middle_name6775,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035108319,Y,Y,2010 1st Street A,,,,Moline,IL,61265,7728,,,US,U,,UNSPEC,17161,ROCK ISLAND
2076454901,1,NPRS,ACT,,,1111117886,,,Last_name6776,First_name6777,Middle_name6776,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035108485,Y,Y,480 E Jefferson St,,,,Butler,PA,16001,4783,,,US,U,,UNSPEC,42019,BUTLER
2003014152,1,PRES,ACT,MD,7590887002,1111117887,2458678,DR.,Last_name6777,First_name6778,Middle_name6777,,,F,CHP,CHILD & ADOLESCENT PSYCHIATRY,CHP,CHILD & ADOLESCENT PSYCHIATRY,PSYT,PSYCHIATRY,UNSPEC,UNSPECIFIED VALUE,2035108701,Y,Y,2719 N Air Fresno Dr,,,,Fresno,CA,93727,1546,,,US,U,,UNSPEC,6019,FRESNO
2073034099,1,NPRS,ACT,UNSPEC,,1111117888,,,Last_name6778,First_name6779,Middle_name6778,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035109565,Y,Y,7700 Forsyth Blvd,,,,Saint Louis,MO,63105,1810,,,US,U,,UNSPEC,29189,SAINT LOUIS
2073174268,1,NPRS,ACT,UNSPEC,,1111117889,,,Last_name6779,First_name6780,Middle_name6779,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035109565,Y,Y,7700 Forsyth Blvd,,,,Saint Louis,MO,63105,1810,,,US,U,,UNSPEC,29189,SAINT LOUIS
2073249125,1,NPRS,ACT,UNSPEC,,1111117890,,,Last_name6780,First_name6781,Middle_name6780,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035109565,Y,Y,7700 Forsyth Blvd,,,,Saint Louis,MO,63105,1810,,,US,U,,UNSPEC,29189,SAINT LOUIS
2049144120,1,NPRS,ACT,PHR,,1111117891,7570662,MS.,Last_name6781,First_name6782,Middle_name6781,,,F,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000755502,Y,Y,4207 Gallia St,,,,New Boston,OH,45662,5512,,,US,U,,UNSPEC,39145,SCIOTO
2059811635,1,NPRS,ACT,PHR,,1111117892,7709231,MR.,Last_name6782,First_name6783,Middle_name6782,,,M,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000756105,Y,Y,5244 Edgewood Ct,,,,Jacksonville,FL,32254,3601,,,US,U,,UNSPEC,31,DUVAL
2054266896,1,NPRS,ACT,PHR,,1111117893,,,Last_name6783,First_name6784,Middle_name6783,,,U,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000756499,Y,Y,24 Calle Munoz Rivera,,,,Salinas,PR,751,3225,,,US,U,,UNSPEC,123,SALINAS
2112445654,1,NPRS,ACT,PHR,,1111117894,,,Last_name6784,First_name6785,Middle_name6784,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2000757156,Y,Y,136 Commerce Ave,,,,Lagrange,GA,30241,2338,,,US,U,,UNSPEC,13285,TROUP
2032004419,1,NPRS,ACT,PHR,,1111117895,7345131,MS.,Last_name6785,First_name6786,Middle_name6785,,,F,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000757423,Y,Y,6849 Southland Dr,,,,Middleburg Heights,OH,44130,3608,,,US,U,,UNSPEC,39035,CUYAHOGA
2006348262,1,NPRS,ACT,PHR,,1111117896,6101812,MS.,Last_name6786,First_name6787,Middle_name6786,,,F,PHR,PHARMACIST,PHR,PHARMACIST,PHI,PHARMACIST INTERN,PHT,PHARMACY TECHNICIAN,2000758567,Y,Y,1180 W 19th St,,,,Higginsville,MO,64037,1557,,,US,U,,UNSPEC,29107,LAFAYETTE
2059833289,1,NPRS,ACT,,,1111117897,,,Last_name6787,First_name6788,Middle_name6787,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2000759069,Y,Y,3920 Linden Ave,,,,Dayton,OH,45432,3004,,,US,U,,UNSPEC,113,GREENE
2035008337,1,NPRS,ACT,PHR,,1111117898,,,Last_name6788,First_name6789,Middle_name6788,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2000759855,Y,Y,11110 Causeway Blvd,,,,Brandon,FL,33511,2900,,,US,U,,UNSPEC,57,HILLSBOROUGH
2055475014,1,NPRS,ACT,PHR,,1111117899,7644910,MR.,Last_name6789,First_name6790,Middle_name6789,,,M,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000760436,Y,Y,830 Carr 857,,,,Carolina,PR,987,2446,,,US,U,,UNSPEC,72031,CAROLINA
2053918021,1,NPRS,ACT,PHR,,1111117900,7091339,MR.,Last_name6790,First_name6791,Middle_name6790,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000761696,Y,Y,2517 Main St,,,,Parsons,KS,67357,2727,,,US,U,,UNSPEC,20099,LABETTE
2054202584,1,NPRS,ACT,PHR,,1111117901,4497536,MR.,Last_name6791,First_name6792,Middle_name6791,,,M,PHR,PHARMACIST,PHR,PHARMACIST,PHI,PHARMACIST INTERN,UNSPEC,UNSPECIFIED VALUE,2000761711,Y,Y,3740 Cartwright Rd,,,,Missouri City,TX,77459,2431,,,US,U,,UNSPEC,157,FORT BEND
2004378972,1,NPRS,ACT,PHR,,1111117902,3961315,MS.,Last_name6792,First_name6793,Middle_name6792,,,F,PHR,PHARMACIST,PHR,PHARMACIST,PHI,PHARMACIST INTERN,UNSPEC,UNSPECIFIED VALUE,2000762400,Y,Y,4314 Locust St,,,,Philadelphia,PA,19104,5232,,,US,U,,UNSPEC,42101,PHILADELPHIA
2035000019,1,NPRS,ACT,HCA,,1111117903,,MS.,Last_name6793,First_name6794,Middle_name6793,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2000762985,Y,Y,1605 Telegraph Rd,,,,Wilmington,DE,19804,4113,,,US,U,,UNSPEC,3,NEW CASTLE
2054239786,1,NPRS,ACT,PHR,,1111117904,,,Last_name6794,First_name6795,Middle_name6794,,,U,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000763338,Y,Y,A18 Calle 2,Villa De Castro,,,Caguas,PR,725,4602,,,US,U,,UNSPEC,25,CAGUAS
2057793954,1,NPRS,ACT,PHR,,1111117905,,MS.,Last_name6795,First_name6796,Middle_name6795,,,F,PHR,PHARMACIST,PHR,PHARMACIST,PHI,PHARMACIST INTERN,UNSPEC,UNSPECIFIED VALUE,2000764100,Y,Y,2500 Lovi Rd,,,,Freedom,PA,15042,9398,,,US,U,,UNSPEC,7,BEAVER
2006477441,1,NPRS,ACT,PHR,,1111117906,6260772,MR.,Last_name6796,First_name6797,Middle_name6796,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000764540,Y,Y,8446 Jamaica Ave,,,,Woodhaven,NY,11421,1920,,,US,U,,UNSPEC,81,QUEENS
2049144029,1,NPRS,ACT,PHR,,1111117907,7570427,MR.,Last_name6797,First_name6798,Middle_name6797,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000764685,N,N,7021 Highway 614,,,,Hurley,MS,39555,,,,US,U,,UNSPEC,,
2052524515,1,NPRS,ACT,PHR,,1111117908,,,Last_name6798,First_name6799,Middle_name6798,,,U,PHT,PHARMACY TECHNICIAN,PHT,PHARMACY TECHNICIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2000764826,Y,Y,24755 Ford Rd,,,,Dearborn,MI,48128,1101,,,US,U,,UNSPEC,163,WAYNE
2036148044,1,NPRS,ACT,,,1111117909,,,Last_name6799,First_name6800,Middle_name6799,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2000765209,N,N,5804 Richie Highway,,,,Baltimore,MD,21225,,,,US,U,,UNSPEC,,
2068283240,1,NPRS,ACT,MA,,1111117910,,MS.,Last_name6800,First_name6801,Middle_name6800,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2003950034,Y,Y,6958 Brockton Ave,,,,Riverside,CA,92506,3829,,,US,U,,UNSPEC,6065,RIVERSIDE
2058899713,1,NPRS,ACT,RN,,1111117911,,,Last_name6801,First_name6802,Middle_name6801,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2003962110,Y,Y,900 Westbury Rd,,,,Westbury,NY,11590,5844,,,US,U,,UNSPEC,59,NASSAU
2002048253,1,PRES,ACT,MD,100289134,1111117912,744107,DR.,Last_name6802,First_name6803,Middle_name6802,,,M,IM,INTERNAL MEDICINE,IM,INTERNAL MEDICINE,EM,EMERGENCY MEDICINE,UNSPEC,UNSPECIFIED VALUE,2004083180,Y,Y,451 E Charlotte Ave,,,,Mount Holly,NC,28120,2211,,,US,U,,UNSPEC,37071,GASTON
2045335030,1,NPRS,ACT,,,1111117913,,MS.,Last_name6803,First_name6804,Middle_name6803,,,F,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004184997,Y,Y,1003 Se 14th St,,,,Bentonville,AR,72712,7097,,,US,U,,UNSPEC,7,BENTON
2030034313,1,NPRS,ACT,,,1111117914,,,Last_name6804,First_name6805,Middle_name6804,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004248841,Y,Y,8515 Costa Verde Blvd,,,,San Diego,CA,92122,1130,,,US,U,,UNSPEC,73,SAN DIEGO
2067081988,1,NPRS,ACT,COUN,,1111117915,,MS.,Last_name6805,First_name6806,Middle_name6805,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2004260634,Y,Y,1230 Monitor St,,,,Wenatchee,WA,98801,3534,,,US,U,,UNSPEC,7,CHELAN
2076358513,1,NPRS,ACT,UNSPEC,,1111117916,,,Last_name6806,First_name6807,Middle_name6806,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004263661,Y,Y,2800 Desplaines Ave,,,,N Riverside,IL,60546,1851,,,US,U,,UNSPEC,31,COOK
2045557756,1,NPRS,ACT,,,1111117917,,MS.,Last_name6807,First_name6808,Middle_name6807,,,F,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004265387,Y,Y,8001 Sw 36th St,,,,Davie,FL,33328,1915,,,US,U,,UNSPEC,12011,BROWARD
2073107535,1,NPRS,ACT,UNSPEC,,1111117918,,,Last_name6808,First_name6809,Middle_name6808,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004269283,N,N,Avenida Las Cumbres,,,,Guaynabo,PR,969,,,,US,U,,UNSPEC,,
2036070293,1,NPRS,ACT,CNA,,1111117919,5867006,MR.,Last_name6809,First_name6810,Middle_name6809,,,M,CNA,CERTIFIED NURSE ANESTHETIST,CNA,CERTIFIED NURSE ANESTHETIST,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,2004270512,Y,Y,2900 S 70th St Ste 450,,,,Lincoln,NE,68506,3796,,,US,U,,UNSPEC,31109,LANCASTER
2111269322,1,NPRS,ACT,CNA,,1111117920,,,Last_name6810,First_name6811,Middle_name6810,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004270512,Y,Y,2900 S 70th St Ste 450,,,,Lincoln,NE,68506,3796,,,US,U,,UNSPEC,31109,LANCASTER
2080675665,1,NPRS,ACT,,,1111117921,,,Last_name6811,First_name6812,Middle_name6811,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004281916,Y,Y,1000 Lakes Dr,,,,West Covina,CA,91790,2900,,,US,U,,UNSPEC,6037,LOS ANGELES
2052538669,1,NPRS,ACT,PT,,1111117922,,MS.,Last_name6812,First_name6813,Middle_name6812,,,F,PHTH,PHYSICAL THERAPY,PHTH,PHYSICAL THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2004284451,Y,Y,2168 S Birch St,,,,Denver,CO,80222,5018,,,US,U,,UNSPEC,31,DENVER
2062326742,1,NPRS,ACT,,,1111117923,,,Last_name6813,First_name6814,Middle_name6813,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004288123,Y,Y,535 E 70th St,,,,New York,NY,10021,4823,,,US,U,,UNSPEC,61,NEW YORK
2110380746,1,NPRS,ACT,PA,,1111117924,,,Last_name6814,First_name6815,Middle_name6814,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2004288123,Y,Y,535 E 70th St,,,,New York,NY,10021,4823,,,US,U,,UNSPEC,36061,NEW YORK
